embedding_X,embedding_y
23.803596,-4.5326533
5.45744,1.4031538
3.300096,1.0985346
13.510224,-1.6810807
4.3675475,16.810379
6.7366467,4.477935
4.568403,8.231148
7.475864,8.722177
-1.0919304,2.4936876
24.084494,-2.2753243
4.912113,1.0878301
23.79827,-4.390345
6.74215,4.541558
8.264887,13.77894
7.65713,8.78834
4.283823,8.385864
8.741452,-16.485735
2.8242912,16.896158
-3.6186929,15.624357
-7.000944,-7.3159943
1.5212369,-9.430847
7.5267873,9.317494
13.906339,-10.379941
6.8492627,18.610296
3.01277,16.842865
11.717311,-19.546177
7.5529323,1.4600732
11.95666,-20.035437
8.896408,-16.338509
1.6464202,-8.974374
2.8350983,1.5661973
2.9121294,1.4571975
27.562086,6.282722
3.301428,0.9637644
7.7722473,2.638672
7.691212,9.007113
5.3611536,1.4707979
27.564077,6.296567
4.3903933,16.785957
16.552105,-0.27314562
6.5982,-10.162351
3.8582942,-2.6166077
2.5729268,17.054083
-2.1650758,-6.965606
-2.8625755,-7.9601507
-2.6438704,-7.979612
8.016433,13.767399
6.974116,12.949416
4.01008,-2.3842473
-1.9404316,10.642985
7.7819996,2.6820917
10.914291,-5.352461
8.053652,1.8332437
4.0429344,-2.3427992
16.961851,-3.3436935
6.6804085,3.7381198
7.701829,8.877533
18.725643,8.976381
12.810934,12.084327
7.069622,18.420567
14.443915,3.5818079
-7.0907273,14.114896
-7.7041655,14.208957
3.1453087,1.1564995
12.851093,-1.2449725
6.904828,2.6622276
7.1569448,5.1843576
12.808111,3.930105
7.52849,8.469874
7.037976,18.827818
3.1543286,1.789785
12.262509,3.9663296
6.2521367,5.2965803
12.811478,-1.2587262
14.2889385,3.5460587
6.7182107,4.466315
6.5405874,1.4515179
27.558424,6.289173
-10.4533,3.5828567
7.546747,1.4370569
-9.915935,3.1518922
6.8924966,18.769722
7.1485515,9.2752495
-9.4248905,3.2750616
9.023949,-16.62478
11.833262,12.122106
11.608633,-19.450605
14.784274,3.4452755
27.557234,6.289431
10.28424,-2.798755
6.9995937,12.966215
12.844584,12.152714
8.371022,2.316985
7.1553955,5.156762
7.7254944,8.92472
7.713572,8.898968
7.6941752,9.023191
27.552576,6.2904906
12.093665,-9.9848175
11.933182,-20.03124
4.320829,16.049877
5.450774,6.6973267
12.509137,-14.43625
11.735485,-19.544115
14.934243,-8.434909
12.192731,-9.764654
8.644175,-15.7381315
-9.777745,8.5633745
18.54713,11.336955
9.043134,-16.604115
4.002232,-2.3932672
3.8389704,-2.64156
7.5260143,9.294044
4.0416703,-2.3431041
-3.0164523,-5.0007157
14.386109,9.690107
6.2425776,6.6941347
12.808505,12.459721
4.3841233,3.036379
6.049077,6.2901525
-10.182006,3.9846072
-9.463151,3.693201
22.940142,2.3404627
4.6972404,8.131615
4.02186,-2.3624003
13.105745,-1.4148973
-3.0287287,8.478552
7.6668706,8.809815
4.5743456,8.22734
7.13556,6.9045706
4.71064,2.1090891
12.530905,-10.412102
12.061568,-10.019498
14.269415,-8.816978
7.2468414,7.23566
-7.5730863,14.301313
23.804714,-4.5564475
-8.92024,2.8237555
18.780716,-7.849855
6.5984573,-10.178244
6.47186,-9.16349
18.081343,8.253215
6.599847,-10.192225
2.6032443,17.05229
8.075893,-15.45416
4.567626,16.737034
7.0322824,2.3812559
8.922653,-16.38546
7.702602,8.86552
7.7112656,8.936583
6.464024,-9.164303
6.7762537,7.8489666
12.8742485,4.222203
8.291532,2.0905352
3.4629574,23.571749
-7.0720425,13.352302
17.56054,9.867351
12.798275,-1.2365373
6.0571203,6.59366
1.6161891,-9.104755
13.088116,-1.404301
15.228156,2.6745517
18.716188,8.98836
8.236524,13.757728
14.464132,9.550057
7.0754976,5.290472
2.7079527,3.1579683
12.277063,-19.329348
7.8100743,2.6549265
6.5816402,-10.190857
7.6299,1.5346354
7.0756497,9.61178
-8.974735,2.9017541
14.5776005,3.6827683
7.768816,1.6532159
4.041648,-2.3434112
7.4504886,8.726319
12.252653,3.942751
7.105698,9.515689
5.1062965,1.5884515
12.8115425,12.462493
-2.9379864,-4.986086
12.355817,-10.5975895
18.583115,9.030257
18.54057,11.327658
10.919586,4.1788344
9.053431,-16.602835
12.525707,-10.440085
10.9027815,-5.373337
8.08116,13.764693
6.06953,-17.16051
10.847943,-5.2578487
18.758556,-7.847179
8.223416,-15.426077
11.900219,12.061503
-1.8290154,10.735338
4.774694,8.766032
-3.2337728,-8.035986
-10.254211,3.960099
18.75999,-7.865893
-9.151019,3.0660355
18.763742,8.2315445
-3.8551881,15.425019
1.3246009,9.887714
10.810901,4.1267843
15.2475395,2.4549387
9.267329,8.316312
12.690422,4.328978
14.443878,9.579109
3.4678912,23.575382
-10.446511,3.583228
24.115702,-2.065839
7.683525,-6.992974
16.005701,7.0092883
3.737974,-16.540743
-3.0880888,-5.0838795
12.460597,4.0352626
14.440001,9.572502
8.919128,9.206231
0.23190992,7.1226916
6.5573564,1.4678701
14.745106,2.037772
-10.399222,3.9560308
6.0859857,6.590189
17.144285,9.913465
8.646289,-15.66702
6.4939995,1.4655546
5.478782,1.4569263
-6.5404983,13.270245
15.016361,-15.073259
11.753515,18.79086
22.942842,2.3415232
18.110178,8.343966
2.9930496,1.3580897
10.720325,4.1492662
18.710732,8.975789
5.972295,1.5149975
5.8688145,1.5005528
-8.444694,1.596684
16.15465,6.870709
17.181574,9.902888
8.847297,9.29413
9.043968,-16.605164
22.944626,2.3417583
2.777317,16.788733
8.639289,-15.654643
6.0419416,6.0419936
12.07815,-9.97686
8.201205,-15.426775
22.944674,2.3418186
24.120876,-2.0303223
11.569279,-19.408709
-7.8425035,14.129928
6.7925267,7.895361
-10.120021,3.8341491
-9.330371,3.2491605
12.095716,-19.779085
6.556969,-10.213877
11.763497,-20.418125
-10.060949,3.7955241
4.465269,8.379342
18.518978,8.5337925
5.9742365,6.56689
6.562871,1.4612687
-2.9837189,-4.970805
-3.013835,8.493641
6.4970136,-9.715225
3.0389662,1.3224691
11.567297,-19.400244
4.3327546,16.061234
7.039252,18.777367
15.112588,8.216286
22.93033,2.333335
2.6571956,3.1111953
-9.406332,3.214223
7.5513225,1.4425703
-10.279469,3.9813814
6.938647,18.080427
18.49111,8.067065
8.013535,13.806216
2.626346,17.005276
0.23739547,7.1369014
-6.9153385,-7.235514
6.8364,18.67004
-8.107637,0.7958334
7.071334,9.296104
12.836456,-1.3003439
-9.491747,3.6685126
3.1247854,1.2044609
4.197188,16.797474
13.143897,-9.475435
3.4488738,23.559145
7.56024,1.4628023
3.2479675,1.019954
-3.23234,-8.03542
7.5221863,1.4405683
18.710945,-7.877902
14.593044,3.7519083
6.0866404,1.5201648
12.296896,-19.280478
6.5737977,-10.215137
2.8237152,16.775267
7.8004885,1.670748
9.275141,8.2935
13.763467,-9.407411
6.57631,1.4478389
-7.003961,14.064148
6.6211553,3.9190226
11.843257,12.115639
12.3273535,4.194382
8.320471,2.134871
4.5503273,16.770245
18.123919,10.79981
0.23479202,7.135312
7.0807343,9.251082
-8.046041,0.7118898
22.947899,2.342342
-1.6891022,15.427064
10.83893,-5.2621937
2.583698,17.071661
14.420748,3.582776
9.060873,-16.620682
9.603773,13.4524355
6.973858,12.93891
5.2311945,1.8394452
6.963418,7.0008864
17.956572,7.9681597
1.7661695,8.146903
16.12874,6.8963356
15.240844,8.055946
14.3783455,9.713293
10.318913,-2.8312445
6.9533105,2.7110252
3.194982,16.810673
3.2571764,1.0132828
10.767587,4.12489
17.153864,9.930649
5.9254413,-8.480816
11.880785,12.046971
8.304355,2.052365
6.4925146,-9.941027
13.969565,3.915684
18.564142,11.354305
-3.739338,15.521831
12.122095,-9.838986
6.8891354,18.011723
-7.0196314,14.111097
-2.4454567,-8.264807
4.3360915,2.550745
4.7562337,8.763312
8.391238,2.2589674
13.505398,-1.6787612
18.695917,8.997665
-2.4308596,-8.268713
6.995935,9.053127
12.383458,4.0464616
11.87951,18.664782
7.236907,7.2413626
3.7100523,-16.557613
-3.8343086,15.4430065
-2.4289415,-8.279212
9.028815,-16.521608
10.313103,-2.8267055
4.225315,16.79593
-6.3270755,13.131298
14.447743,3.7384863
23.810581,-4.6413083
12.598875,3.9851444
1.2806938,-10.450059
13.068711,-1.3921157
7.024566,18.307295
14.405111,9.633018
17.673729,9.795017
7.6865664,9.030105
13.171471,-9.460638
0.23718649,7.1225333
5.6607776,1.554203
18.762945,-7.86486
-9.751311,3.3824348
22.954191,2.3459735
-8.337852,1.4781734
18.761318,8.235531
3.4465818,23.557999
-6.3113174,13.10872
1.6563499,-8.925929
-2.416725,-8.290196
-6.7242966,13.407442
9.071963,-16.617098
12.417762,-9.518311
12.722258,11.901704
7.0355544,18.361828
3.7663813,-2.728029
14.753489,9.202379
3.968208,-2.418331
18.548513,11.338074
-3.5730705,15.659731
12.294584,-19.29448
-7.6666346,14.17452
11.791919,18.754436
-2.8353503,-7.4535904
-9.084173,2.9627604
0.24944082,6.96432
6.543383,17.320639
12.003088,-10.030401
22.958492,2.3443353
3.2497485,16.81523
11.654668,-19.487284
11.95702,-20.032284
12.152384,-9.831083
12.110093,-9.887543
-2.1601546,-6.9633255
17.934023,8.001005
6.96693,7.03731
10.506919,-6.476393
7.122232,2.7726738
13.173454,-9.408555
-8.964845,2.8948781
8.396938,2.2636533
12.389476,4.379332
11.848569,18.695137
7.6592946,-6.9473443
3.2507436,1.0164638
10.822979,4.1028185
-1.9014928,10.676709
7.7386756,1.5242103
14.029865,-10.268077
6.5568624,-10.214863
4.2075872,8.517523
-10.177949,3.998026
7.677592,-6.98305
18.642189,9.073756
12.5218525,4.0113454
5.661554,-10.176923
14.682805,9.172762
3.9374528,-2.4373124
7.1747904,9.263707
5.462633,6.6936626
6.870446,17.990871
-3.0290904,-5.0141945
1.7582861,8.142029
12.400704,-10.593113
-9.641087,3.8087077
6.4486494,-9.149263
-2.624151,-8.020349
7.3539767,6.9697213
7.8600307,1.7372222
15.219897,2.6737902
-8.082589,0.755856
12.083817,-19.81636
14.407993,9.635492
14.582717,9.370116
22.950804,2.3433785
10.908277,4.1703944
-2.697444,-4.946372
12.333246,-9.513017
12.492331,4.410765
6.0960565,6.622708
7.7961473,1.499814
24.116388,-2.0076246
-2.7628918,-4.932436
17.404839,9.568218
9.011425,-16.305285
-2.4241266,-8.283801
12.850869,-9.639353
8.321026,2.1245172
-2.9904816,-4.9591217
4.7734003,8.760167
7.0662417,9.152079
4.316642,2.6636057
-8.263883,1.2036836
13.928227,3.9614878
10.792953,4.1236806
12.039275,4.360574
12.502925,-14.429777
12.84764,3.8322062
-9.062384,2.9904387
1.7560045,8.141741
7.003495,2.6965249
18.746607,8.271476
24.21292,2.4445407
24.2098,2.4417808
-7.6762757,2.4632099
12.290025,-9.543562
-2.9483607,-4.94026
1.7526685,8.141931
18.166883,8.337243
10.927899,4.1847525
3.951254,-2.4339366
9.616364,13.431276
24.212847,2.4447875
3.7200494,16.858122
24.212294,2.444372
6.9861484,12.952065
2.6347814,3.0807781
6.0614185,6.4770303
18.720343,8.223445
11.760044,-20.414076
11.89105,-20.138868
9.056624,-16.604506
9.097032,-16.609
3.356825,16.761412
6.4354935,-9.134445
10.762315,4.1248746
16.063509,6.9522967
15.386684,7.874178
18.007805,8.212857
4.255526,8.420754
6.4722815,-9.170438
3.4332688,23.546385
7.0439644,18.452553
3.759885,-2.7336884
1.2794861,-10.465142
1.764544,8.142464
-2.4401662,-8.172732
14.268654,-8.85124
4.358504,2.2223628
-3.7454932,-5.9003253
-9.166534,3.0131464
-2.1480844,-6.94967
11.184354,4.3566847
-9.410499,3.279078
14.34909,-8.592394
11.7092905,18.835512
-2.6636977,-8.033026
7.0324035,18.308447
15.251788,2.4113133
14.699272,9.174884
12.849944,-9.667732
3.1262112,1.1758175
-7.0085783,14.082456
0.21953455,6.972675
4.917115,1.0705608
5.885027,-8.784382
11.763508,-20.411407
10.901559,4.1598597
14.585256,9.341177
13.937762,3.9750931
6.89247,18.745424
-7.7370663,2.422297
23.818434,-4.721074
24.220318,2.4560277
-2.6907084,-4.9526143
-3.7777448,-5.8735933
24.12923,-1.984335
12.741802,3.9377916
2.6209085,17.04335
2.632332,-12.84246
24.22992,2.4658692
18.056421,9.415983
14.441461,3.7316763
7.3344893,9.731913
11.801975,18.743513
0.46702808,6.520172
8.854961,9.287399
3.961515,-2.4147549
12.565479,3.954648
14.276563,-8.809008
-10.289142,3.98127
0.24437752,7.1232777
5.545891,1.4939065
-1.8748852,-6.8551393
3.9124987,-2.4761765
1.3388501,9.874976
18.57728,9.183314
7.695429,-6.9895444
14.085462,3.8964396
8.652089,-15.635069
18.644592,8.210435
24.230705,2.4657412
24.219387,2.4559317
-7.869999,14.127738
-7.3080506,14.218804
4.3521285,2.6952515
17.954357,7.9754987
10.80073,4.129376
24.298628,2.5555182
9.272217,8.346311
7.8065896,1.5800133
3.251382,1.0163914
-2.5661328,-8.046764
13.521437,-1.6889486
4.788361,8.758289
7.0719724,18.42068
8.950098,9.144061
-7.4455786,14.284913
12.802187,-1.2421755
6.516581,-10.248548
27.01833,6.3555875
12.317815,-9.933314
23.812231,-4.7159996
3.7373414,-16.5461
24.303724,2.5606453
23.819689,-4.739087
1.7448213,8.131695
3.1082723,17.383335
18.771597,8.20556
1.276989,-10.484617
8.646583,-15.64925
17.925835,9.526314
3.2158093,1.0603688
12.502538,-14.429381
-3.625077,15.618102
14.533209,3.698886
14.111246,-8.214645
13.710284,-9.415865
14.180346,-8.206178
4.6946507,8.123673
2.7856584,16.79359
9.587383,13.42767
7.0429783,18.322128
24.310802,2.572241
8.249396,2.1553066
7.014923,18.335585
7.8397417,1.5423404
0.24073319,7.1178617
16.064526,6.954982
9.59025,13.430468
11.871582,12.058109
3.943376,-2.442767
15.2333555,8.063971
9.688468,13.255297
9.588512,13.42569
3.7573838,-2.7445183
17.005907,-3.3884234
10.783483,4.143606
11.95448,-20.045755
7.068999,9.484838
-10.347537,4.015064
18.596746,11.38589
-8.075195,0.75489306
18.751495,-7.874842
4.215383,8.506423
9.24563,8.31798
9.066257,-16.601057
11.826569,18.718964
7.6141286,1.5070453
0.20286438,6.960925
3.4284937,23.542273
24.329002,2.6041694
24.13443,-1.9554695
3.4237995,23.537786
24.345564,2.6209617
8.924826,9.200807
-3.7324262,-5.9132524
6.1178927,1.5232599
18.74515,8.189891
-6.783299,13.489251
14.350024,-8.587433
16.501348,-0.22233208
-7.838316,14.099325
12.843467,12.10079
-2.1516824,-6.9497848
-9.640162,3.7995389
24.137924,-1.9544144
-8.968715,2.8931162
24.314169,2.5777903
23.823011,-4.7688217
2.6479595,3.076362
7.1171174,2.8706334
24.3142,2.577952
13.981653,-10.32328
11.758986,-20.423946
12.862926,4.068318
4.3662753,2.2278316
12.25212,-19.293974
8.926244,9.190734
-3.4848285,15.7253275
-3.0141323,8.493545
18.722101,8.963516
5.188651,1.877302
7.0359063,12.970511
3.4197404,23.534895
-1.8867584,10.689858
12.824503,-1.2554876
17.995663,9.565717
-7.620356,14.242154
13.325454,-9.417986
18.768356,8.282585
4.794201,8.756533
7.8151464,1.5353037
18.608728,9.11481
18.752775,8.238594
-2.5167828,-8.082753
-6.8251376,13.459075
-1.8971252,10.67955
24.143436,-1.9302695
13.174224,-9.458793
5.920657,1.4969448
1.7587396,8.14128
2.760192,3.13494
12.360739,-10.6045885
9.271944,8.334539
-7.0917797,14.118588
3.3749611,16.733086
12.8376,-1.2815002
9.101329,-16.197876
9.075031,-16.615107
10.323744,-2.836815
6.0629435,-17.167034
10.9207325,-5.315822
-1.0923309,2.4931707
8.93251,9.179493
-7.640929,2.4844573
12.906443,3.6468196
12.778437,3.6317544
2.6692147,3.1012895
2.6612015,3.0941906
14.549539,3.709506
7.151934,2.890786
-9.622454,3.8045
14.42733,3.7390296
3.9406922,-2.4382975
8.344161,-15.390862
6.682784,17.46317
11.732328,-19.550034
9.294031,8.348925
9.689511,13.252004
-1.9129045,10.666188
3.902832,-2.4959118
8.0712595,13.756371
9.600617,13.430011
8.065151,13.733706
24.570692,3.0304306
12.80683,-10.0132265
10.829019,4.148904
-7.2857723,14.219618
7.189898,9.764984
-1.7062976,15.444163
13.510566,-1.6821642
9.192696,8.291269
17.307045,9.996611
24.572802,3.0340405
12.851162,12.132341
11.7647505,-20.418625
2.6986566,3.11928
-2.1592093,-6.9563255
24.567701,3.025903
7.6815157,1.595064
12.550064,4.554821
6.7858357,7.8745294
12.371877,-9.546425
9.227583,8.305177
6.579512,1.4635417
12.806573,-10.052122
9.02791,-16.106659
12.291855,-19.300623
4.5475926,16.739689
9.282924,8.32024
-1.7342649,15.47036
-7.677266,14.1909485
9.11579,-16.19877
-2.663208,-4.9419174
-2.3854716,-8.304587
-2.6367896,-4.916132
12.284182,-19.281883
10.34122,-2.8504636
9.124503,-16.199053
12.832657,-9.709606
8.920703,9.209119
24.57834,3.0411243
1.3211337,9.895339
9.737249,13.215644
18.728249,8.344188
-2.8399065,-7.396076
4.9264717,1.087028
3.6885653,-16.569489
-7.6048903,14.268174
11.837045,12.109092
3.321605,17.348665
5.3377433,1.3566711
-3.8884575,15.393516
14.315079,-8.539813
7.7684426,1.5064051
3.7623959,-2.7353082
12.15837,-9.832611
9.107183,-16.208216
-6.9503274,14.026271
12.092395,-9.911635
18.098288,8.27525
-1.7746468,10.782893
8.25975,13.736019
18.477287,11.25374
6.3982606,-9.103346
2.601291,17.067366
10.593011,-6.4745407
7.684899,-6.9948573
15.309381,-8.137687
6.4812007,-9.925171
12.01432,-9.956211
-10.453434,3.6092641
7.0547137,2.7982287
14.471153,3.6153026
-1.0821813,2.4832158
2.6726441,17.077929
7.0040207,18.27568
5.0320754,1.6584635
12.832924,-1.2849377
18.758654,-7.8661957
3.8866735,-2.5179749
10.806919,4.1394086
7.037786,2.7893968
11.935562,-20.03809
-10.303171,4.0108747
12.846826,12.103706
12.208017,-19.290773
7.0534444,2.7495618
14.026408,-10.256388
2.6246219,17.030369
-3.794672,15.471396
7.7977085,1.6423727
6.377604,5.109361
-2.4104648,-8.157817
8.366654,-15.369636
1.2692764,-10.519355
-9.796416,8.582732
15.312155,-8.137076
6.2774086,6.7447324
-1.7144767,15.45216
-6.4214892,13.139829
-10.300385,4.0014763
6.269256,-10.426352
2.743619,3.1244822
0.23069344,7.116349
0.23022634,6.9800935
-7.696071,14.214547
-6.2501507,13.267744
18.71727,8.306902
12.007071,-9.956322
6.6018515,3.9723737
24.605768,3.0829694
3.3773906,17.311295
8.363982,-15.380601
6.7031417,3.6827438
8.37681,-15.380464
6.2294807,1.5496645
14.7881365,3.4124324
24.606325,3.0837302
-6.244246,13.27373
-3.56094,15.664637
-2.1432252,-6.9551334
-10.390559,3.9805698
8.643286,-15.667615
8.940123,9.177894
6.8164315,18.652557
-2.9527955,-4.9412427
-2.6520607,-4.9254746
-2.1436923,-6.95451
9.589114,13.413429
3.94304,-2.443332
-8.109654,0.79892105
1.3195527,9.897956
12.279324,4.333074
6.287314,-10.414176
12.826085,12.101798
-2.2933183,-8.28395
18.401737,9.248427
17.41387,9.574872
8.886029,9.252728
17.375832,9.981872
-8.933496,2.845085
8.322538,2.127044
12.016194,-9.934743
12.840117,-1.2841965
-8.476926,1.6267105
24.629234,3.1222217
12.500859,-14.427117
15.22932,2.658133
13.246425,-9.4280205
3.4205418,23.535875
24.652466,3.1422763
11.961338,-20.034199
18.080017,8.281474
11.841689,12.083304
0.41682434,6.9538217
11.979121,-20.036728
18.738445,8.193468
9.05191,-16.192446
-1.819859,-6.83779
8.91609,9.207594
12.710622,-10.362559
-1.0910422,2.4933941
18.786837,-7.838392
1.7143853,-8.6417055
23.837399,-4.841186
-6.3330107,13.136675
1.7064012,-8.638361
6.5916595,4.147647
6.67567,3.7716334
4.367733,16.153898
2.763618,3.1567473
24.169071,-1.8453447
12.451509,-10.4914
12.843209,12.094922
-2.555022,-8.016705
4.3516574,16.030945
1.7076888,-8.636875
24.686264,3.1851583
2.6660826,17.038244
6.3777933,-9.094256
-1.8277893,-6.8427258
7.743938,1.5439199
10.301138,-2.8243642
12.82618,-1.2194964
-8.065028,0.7393228
-8.970546,2.8939304
11.7716875,-20.404867
8.366537,-15.3778515
7.049444,18.822378
12.2385,-10.356624
4.6092653,16.77629
10.785048,4.1319437
12.884903,-9.547142
18.795155,8.256574
1.2723836,-10.528677
0.31075478,7.061719
18.780104,-7.850961
6.113678,6.258707
14.606513,3.724104
-7.6835737,2.4640577
12.797531,3.8531387
16.475595,-0.19259812
6.0719037,6.473062
-2.3546946,-8.164187
24.694092,3.1931994
1.7101916,-8.607304
12.345292,-9.62919
-10.175572,3.8885398
6.2581034,-10.445938
10.82805,4.1508045
7.022609,12.973249
9.582506,13.433315
14.380192,9.637747
7.971767,13.721667
-2.348558,-8.153816
12.7700815,3.6820388
-7.2555866,14.21804
12.76262,4.0493684
13.259601,-1.5173104
6.373841,-9.08804
-9.724614,8.508789
9.135671,-16.183563
23.84467,-4.8814607
-2.5482297,-8.013554
7.086699,18.374117
-1.8277065,-8.178553
6.877917,18.000002
24.686684,3.1861966
12.742448,3.886956
4.3701224,2.2088506
2.7439868,3.1367068
-1.7873944,-6.82607
2.9856985,3.0279493
-8.051004,0.72050357
1.7050282,-8.639072
7.80607,1.7668774
-9.784411,8.57024
12.774473,3.8533857
-3.773706,-5.8592954
8.397472,-15.360105
12.74954,4.362211
9.150627,-16.186157
-3.0170364,8.490192
7.5623555,1.4288658
17.405663,9.674523
7.179616,9.256723
16.971537,-3.3529747
-1.8289943,-8.179331
6.785361,7.8505273
12.7204275,3.7026484
24.681452,3.1895876
16.998936,-3.3815434
24.68823,3.1878028
8.631776,-15.505498
0.3927351,6.9877744
2.6276457,3.051887
7.448322,8.726433
16.573256,9.757633
17.370277,10.010657
18.515303,8.139887
17.412834,9.5595665
7.035927,9.606207
12.615177,-10.449484
-8.364133,1.4695237
-6.9474096,14.013247
-7.8307905,14.128133
7.738273,2.6765559
-9.704687,3.073468
8.619761,-15.482896
14.907808,3.2242696
7.6740217,8.881072
-2.6932237,-4.890605
4.5611653,16.722668
23.839832,-4.8614798
-2.9148474,-4.909748
18.195768,8.415986
16.553143,-0.27471095
2.7168572,3.1180363
8.328495,2.2066987
6.9880066,18.406591
12.5048275,-10.40783
1.2672638,-10.528592
-8.954496,2.8702536
23.851488,-4.925647
-9.741172,8.526046
7.6341558,1.5481586
-2.6023154,-4.8956265
9.269881,8.32312
-2.8471503,-7.37461
8.620425,-15.471221
-3.7454028,-5.887723
12.244473,3.9361272
18.790329,-7.8484607
6.2055693,-10.47209
9.161051,-16.154995
12.123783,-9.865577
-7.7076635,2.445333
1.3254362,9.887822
23.841095,-4.9054513
24.687326,3.1870883
12.9616585,-9.544241
-6.6652746,13.374446
17.95311,9.519764
10.349439,-2.8591552
7.6083536,1.5068624
-2.1359162,-6.9682784
24.200422,-1.7529099
12.306609,-9.639693
12.604452,4.466445
7.7409954,1.5933397
-1.9247814,10.657312
18.665749,9.049762
4.7002425,8.123133
24.685337,3.1846418
13.915035,3.9839456
-2.1386948,-6.97051
1.5162,-9.441763
-1.8330843,15.556404
-7.666358,14.211436
1.319139,9.897947
2.8054843,16.807304
7.0226355,18.834484
15.229924,2.5520618
9.523736,13.445775
-8.976861,2.9016662
9.223239,8.314155
3.6735582,-16.57904
13.255754,-1.5229269
8.338339,2.137409
5.5629196,1.512139
5.4526873,6.6952424
23.844513,-4.9052587
10.694647,-6.5835185
4.8343105,2.4419627
3.2629366,1.0036738
6.194643,-10.456782
24.681707,3.1794767
7.0308833,18.809095
-7.716728,2.4499028
-2.5409403,-8.016006
-7.637359,2.4864628
-2.9147587,-4.922206
12.240361,-10.203966
8.004652,13.726802
7.06754,2.3639717
-3.4492888,15.763686
-2.4400182,-8.091908
18.57313,11.363971
8.000195,13.729095
3.7636487,-2.6880345
3.699271,-2.7819974
9.671081,13.263998
9.5626545,13.419518
-1.8902383,10.685579
3.741052,-2.7571597
14.384457,9.718313
7.052684,9.088569
24.200268,-1.7554551
13.247355,-1.5070897
9.580742,13.42635
-3.765592,-5.883556
6.8952007,18.728228
7.6629977,-6.932293
-7.651499,14.215549
6.533977,17.305475
12.564001,-10.447137
7.6515546,-6.9143867
2.6123166,17.05127
-6.9801655,14.052912
3.6549602,-16.586254
12.898167,3.6243486
11.907387,-20.125357
6.4216857,4.6360664
-2.1237595,-6.966089
12.031717,-9.967486
23.906416,-5.3475595
-10.203313,4.008493
12.826653,12.090088
13.134236,-1.4294559
12.320226,-9.540651
6.2091737,5.0465665
20.402855,-4.9579983
3.337183,23.461317
3.656785,-16.58478
18.111446,8.273973
4.5695133,8.224089
6.9589496,8.582728
-8.938688,2.841365
14.547171,3.562345
3.6927907,-2.7847838
3.6460123,-16.598057
23.908728,-5.3631215
9.56341,13.410673
23.885456,-5.3235016
15.247984,2.4760432
14.389398,-8.551361
-6.8881702,-7.209793
0.23975562,7.0959754
0.23465939,6.9501495
0.24167152,7.0821924
1.7652383,8.145368
4.38395,3.0576105
12.289479,-19.285719
7.1242137,2.8990624
16.961935,-3.3435612
8.632704,-15.458463
-2.5554824,-8.0109005
5.3944507,1.4840567
10.530169,-14.654207
5.3978815,1.4542626
1.2701085,-10.536594
14.754987,3.5123565
9.151543,-16.148386
18.511866,11.297432
3.7323322,-2.7664747
-1.8953893,10.680714
7.0308604,12.979367
15.244404,8.050385
1.51866,-9.447497
4.333806,16.05721
8.648867,-15.459075
18.558449,9.163328
-6.944957,-7.263374
16.139992,6.88627
12.170427,-9.962669
7.0295815,2.0086637
12.50679,4.037829
-2.4236877,-8.107262
3.5260596,-16.643982
12.980984,3.6667092
-7.007808,13.401007
-1.7996905,15.523718
8.498169,-15.310044
24.223963,-1.6817186
20.399418,-4.9616036
20.404247,-4.957193
14.508479,3.7542262
-10.353577,4.0062323
20.399471,-4.9619083
-2.314012,-8.174996
5.526161,1.4688379
3.5183036,-16.64373
2.755084,3.1248605
6.1069727,5.7518497
13.255001,-9.420297
11.746261,18.799232
6.175407,-10.458375
17.685322,9.511587
6.125398,1.5209607
10.541824,-14.662637
-3.014874,8.492926
4.319629,2.625434
12.495488,-14.421434
7.025769,8.719413
12.378574,-9.487325
9.261861,8.337559
7.7682056,1.6586112
15.150135,2.127371
-1.8948183,10.68241
3.510701,-16.653133
3.5236046,-16.640974
4.326226,16.052055
7.045809,18.29795
10.557939,-14.667778
1.6186227,-9.097107
-2.3950129,-8.117473
6.0771627,-17.153984
-8.120182,0.76864046
-8.081086,0.80823946
6.162566,-10.453484
6.573711,1.4729531
-2.1023219,-6.949194
8.942359,9.163076
2.784598,16.796568
20.394161,-4.9662323
-2.9021182,-4.911497
6.34404,-9.065062
-2.5294137,-4.864356
20.39685,-4.964139
18.770538,-7.852719
-1.778123,-6.8158784
23.918678,-5.381043
10.523087,-14.649672
2.6196942,3.0389485
0.24034353,7.0834627
1.7733767,8.145666
-3.4806507,15.730414
-1.6903296,15.428109
3.4529798,17.15055
5.9248004,1.5088369
-2.3674834,-8.099143
24.225563,-1.6803424
9.198337,-16.103674
7.9875336,13.703345
14.37895,3.7517507
7.040159,8.758671
11.939716,-20.03888
12.841144,3.6091483
15.202616,2.688966
14.589935,9.345738
8.025411,1.8099048
10.788447,4.1400294
0.30049092,7.0695877
3.6789217,-2.8003707
20.376143,-4.98391
18.538683,11.325507
9.528779,13.403592
7.036395,12.980419
8.25574,13.721285
3.7426631,-2.7577398
23.931425,-5.4119134
4.575781,16.751741
-10.345612,4.0148916
20.376404,-4.9831734
12.421343,4.347322
-2.3938003,-8.094634
7.0427375,18.780228
1.2672974,-10.576746
7.0450864,18.201088
3.2992976,16.803318
12.178781,-9.80245
1.517559,-9.439141
8.618588,-15.354899
0.53487295,6.4774384
24.234022,-1.6595503
4.614373,16.798433
